9.640745527588666652e-01,4.479814965692951317e-03,-1.017285107464311125e-02,1.073628988575661691e-02,6.553357051775517139e-03,-3.058967370612284548e-02,2.187145626753463079e-03
-5.164594331250366328e-03,7.226183079004708798e-01,2.315983926883568092e-02,-8.015067764631865488e-03,6.380362170318118475e-02,1.730007530259301124e-02,4.566302486806760041e-02
7.652256509838029075e-05,7.589461250674597870e-02,7.144016231977848852e-01,6.877721414513815468e-02,-1.147078332449580629e-01,8.554162331132976471e-02,-9.620311528123025313e-02
5.918169008945220466e-03,-1.709710860824891279e-02,-1.972445102199099631e-03,9.809040586541799556e-01,1.909012139608392417e-02,3.585286292022588431e-03,1.610100763373764968e-02
2.386989322975304872e-04,-3.275800657332382515e-02,4.806811752205414345e-02,-2.046073990008021037e-02,8.333925505431375447e-01,1.871905359712094236e-02,9.986788269461113754e-02
4.627754899903921762e-03,-8.736295411907228636e-03,-3.136122359454705105e-02,-7.109136288817113295e-04,7.441662269011757244e-03,7.948595404559206656e-01,7.229876439933866777e-03
2.156436093367786883e-05,2.861665139864630076e-04,-8.256473984617215085e-04,1.700921209336365286e-04,1.357085957654639852e-02,2.906199212180397753e-04,8.035419396335713449e-01
