9.555996927788868930e-03,7.385577999219948044e-03,4.903432605348419931e-03,5.489544344141707166e-03
2.332168722868096893e-03,-4.756813987229895416e-03,4.344447603658959517e-02,-1.807015870417831918e-02
4.888675600130342434e-03,-2.404971736268929350e-02,6.543510867588361868e-02,-5.580847924812126076e-03
1.134351680827029325e-03,-9.592803417630500068e-04,-1.187965638662765062e-02,6.439130670999309441e-04
-2.141886582126125045e-03,-2.343481058653918703e-01,-1.524688061761591551e-01,-2.347059040308665523e-01
-1.086423561908375071e-03,2.554258379955082203e-01,3.599367320963564772e-03,-2.064642878751488109e-01
-2.936458032616753129e-05,3.686718650093148003e-03,2.496674915049746368e-01,4.490326652912842061e-03
