1.192816120644520028e+00,6.308613069712813715e-02,4.207265102593249484e-01,1.235822080690785363e+00,2.014253193329279892e-02,-6.252746184019608577e-02,-8.330694938353916390e-02
1.192516272213686612e+00,8.898495735122027850e-02,4.172912361528934855e-01,1.236127565526755179e+00,2.813039845149032867e-02,-3.040507024359726321e-02,-8.385655158729268810e-02
1.192351292543069929e+00,1.045981034121197112e-01,4.156064228629836599e-01,1.236293863821535055e+00,-1.419280586091285941e-02,-5.396905439268585153e-02,-8.468092654808120900e-02
1.192452961929815425e+00,1.025787649157384046e-01,4.219607333274286165e-01,1.236212966525005008e+00,1.792447582355691932e-02,-1.829715151145754753e-02,-8.494011926868422213e-02
1.192268822415226914e+00,1.137259277629612680e-01,4.151826026842041495e-01,1.236380670746582089e+00,-2.035145460626859928e-03,-4.427775139498733165e-02,-8.472097727471573914e-02
1.192152670590924002e+00,1.142095126230356777e-01,4.056654350387499663e-01,1.236473731411047883e+00,-1.547969681461109498e-02,-3.077025847759784841e-02,-8.491126315012995085e-02
1.192160727258374520e+00,1.144551264971012533e-01,4.058484332051641164e-01,1.236473863386888361e+00,1.532354248301721900e-02,-1.373912025840681207e-02,-8.481192107564135274e-02
1.192229691650463552e+00,1.209024097967618394e-01,4.189786245044267443e-01,1.236407853210844232e+00,3.002939641805799781e-02,-4.682635676516874040e-02,-8.230010352327474243e-02
1.192263740100951486e+00,1.178774486126653309e-01,4.248587059580364866e-01,1.236326667663506740e+00,3.781126794531800006e-02,-3.285905415615798103e-02,-8.146498354994675950e-02
1.192339323687577002e+00,9.574831973249894879e-02,4.153926842072413472e-01,1.236216351849847683e+00,-2.330503967172935231e-02,-1.448041508154745277e-02,-8.558360671920903218e-02
1.192550597236425203e+00,7.941768399358402342e-02,4.158934992998535307e-01,1.236045823313970837e+00,2.261805757498864828e-03,-1.980006251357619221e-02,-8.941697364017295313e-02
1.192704259311330839e+00,8.881785242667494806e-02,4.275155721870843584e-01,1.236021891817789653e+00,4.527343199664925211e-02,-4.891671278676065771e-02,-8.779034595397856855e-02
1.192958185390695425e+00,9.424256091459737306e-02,4.498500691939226748e-01,1.235836491994401376e+00,3.939552000422979344e-02,-1.627074903474775083e-02,-8.402754050834268518e-02
1.192995912099170441e+00,1.064577403164391894e-01,4.669422049059318014e-01,1.235758177501598665e+00,3.414574521908624732e-02,-3.289794529920864186e-02,-8.185492656897000452e-02
1.192421040853836489e+00,1.282420162831763855e-01,4.427539505115938856e-01,1.236227352906946075e+00,-2.491887732915851889e-02,-4.229001945346606839e-02,-8.443008254213540953e-02
1.191826295359132315e+00,1.396194185524912146e-01,3.959753667089435103e-01,1.236771498971029670e+00,-5.309724987966692872e-02,-3.013260592651334502e-02,-8.692076081455646364e-02
1.191313313138294028e+00,1.353289672318719050e-01,3.432640519615592911e-01,1.237129121390995401e+00,-4.391477091782355208e-02,-1.894674282537914256e-02,-8.440202328800114340e-02
1.190832365102097556e+00,1.323760719792316798e-01,2.996699784760906149e-01,1.237337198247155934e+00,-3.378644788366030882e-02,-2.137879711225350310e-02,-8.269889726371286442e-02
1.190472831751008487e+00,1.357857564976540365e-01,2.696060078648019886e-01,1.237473840543932280e+00,9.273128083449135028e-03,-3.119621757864437378e-02,-8.334946807237292310e-02
1.190528435013336050e+00,1.409755429847981412e-01,2.776908960271444182e-01,1.237488703582717342e+00,2.340571609340930809e-02,-3.145264184969725346e-02,-8.403353749247893800e-02
1.190575028125582024e+00,1.453822858225827241e-01,2.844352583995051198e-01,1.237498555203674799e+00,2.132497155212096859e-02,-3.039074137761116345e-02,-8.433498435005905292e-02
1.190608331493163252e+00,1.497596339024001300e-01,2.895986449196925050e-01,1.237511324179827232e+00,2.029095674868926918e-02,-3.078430031252491275e-02,-8.457200213437467140e-02
1.190638595221090501e+00,1.535328799215237017e-01,2.939820769775680076e-01,1.237520904661926435e+00,1.863301241426999419e-02,-3.107898106959977244e-02,-8.510328929186811164e-02
1.190661651850890124e+00,1.568836380598624680e-01,2.967079310727771535e-01,1.237532684267354410e+00,1.757559732310405923e-02,-3.060716515633989804e-02,-8.537078598149759612e-02
1.190685568718063525e+00,1.600107651268025677e-01,2.995101808554142542e-01,1.237541870554037082e+00,1.789673499606181037e-02,-3.006898142692775514e-02,-8.542455293751462231e-02
1.190979732238582223e+00,1.479767586624752829e-01,3.246545739651639506e-01,1.237336641622076128e+00,6.045478132352867517e-02,3.031701357826898681e-03,-8.578298059266967202e-02
1.191576479810622091e+00,1.144256203619425927e-01,3.603967815009877507e-01,1.236844020604100924e+00,5.526978131064778921e-02,-2.509982864946808459e-02,-8.636599423411045473e-02
1.191853722200668875e+00,8.676601477863310485e-02,3.692184643735910154e-01,1.236522268624265841e+00,3.514642893944128904e-02,-1.047708948520728774e-02,-8.297224671749743596e-02
1.191732854259048846e+00,9.173752185993999664e-02,3.665193045616533807e-01,1.236593605791649564e+00,-2.812491088259463229e-02,-4.822664522858169378e-02,-8.222877720517579592e-02
1.191590369615261658e+00,1.096890795340004360e-01,3.667760136930068859e-01,1.236760330453797074e+00,2.353564391589155549e-02,-5.317441755183710539e-02,-8.383362328432993060e-02
1.191228218788336068e+00,1.466448385020430456e-01,3.552431014243170315e-01,1.237144099469227543e+00,4.650728288817960673e-03,-5.046753095368369108e-02,-8.513674422729999858e-02
1.190887439939139814e+00,1.862140416792034681e-01,3.431038980106996816e-01,1.237482546978369014e+00,-7.207625005919801597e-03,-6.969084458568478024e-02,-8.509799076741812740e-02
1.190693518287352815e+00,2.095315935660050644e-01,3.336308605256325666e-01,1.237660818490523784e+00,2.812591505852213639e-02,-3.200791973815499125e-02,-8.560731352483895440e-02
