time,target_x,target_y,target_z,x,y,z,qx,qy,qz,qw,vx,vy,vz,wx,wy,wz,rpm1,rpm2,rpm3,rpm4
0.3541666666666667,0.0,0.0,0.3,0.0,0.0,0.22285278429573283,0.0,0.0,0.0,1.0,0.0,0.0,0.2324832908795387,0.0,0.0,0.0,13965.723949223531,13965.723949223531,13965.723949223531,13965.723949223531
0.375,0.0,0.0,0.3,0.0,0.0,0.22752838191319585,0.0,0.0,0.0,1.0,0.0,0.0,0.219061117838155,0.0,0.0,0.0,13993.269976801414,13993.269976801414,13993.269976801414,13993.269976801414
0.3958333333333333,0.0,0.0,0.3,0.0,0.0,0.23193363635721545,0.0,0.0,0.0,1.0,0.0,0.0,0.20638162231586443,0.0,0.0,0.0,14019.875951901584,14019.875951901584,14019.875951901584,14019.875951901584
0.4166666666666667,0.0,0.0,0.3,0.0,0.0,0.23608363917748149,0.0,0.0,0.0,1.0,0.0,0.0,0.19441434344405645,0.0,0.0,0.0,14045.361390389782,14045.361390389782,14045.361390389782,14045.361390389782
0.4375,0.0,0.0,0.3,0.0,0.0,0.23999281585844584,0.0,0.0,0.0,1.0,0.0,0.0,0.1831263029577418,0.0,0.0,0.0,14069.637686699203,14069.637686699203,14069.637686699203,14069.637686699203
0.4583333333333333,0.0,0.0,0.3,0.0,0.0,0.24367489336637962,0.0,0.0,0.0,1.0,0.0,0.0,0.1724836043982806,0.0,0.0,0.0,14092.674828029925,14092.674828029925,14092.674828029925,14092.674828029925
0.4791666666666667,0.0,0.0,0.3,0.0,0.0,0.24714289368126274,0.0,0.0,0.0,1.0,0.0,0.0,0.16245244587612487,0.0,0.0,0.0,14114.479612895291,14114.479612895291,14114.479612895291,14114.479612895291
0.5,0.0,0.0,0.3,0.0,0.0,0.2504091436202165,0.0,0.0,0.0,1.0,0.0,0.0,0.15299974828734642,0.0,0.0,0.0,14135.081432764819,14135.081432764819,14135.081432764819,14135.081432764819
0.5208333333333334,0.0,0.0,0.3,0.0,0.0,0.25348529460475006,0.0,0.0,0.0,1.0,0.0,0.0,0.14409353204866593,0.0,0.0,0.0,14154.523021938323,14154.523021938323,14154.523021938323,14154.523021938323
0.5416666666666666,0.0,0.0,0.3,0.0,0.0,0.2563823482287018,0.0,0.0,0.0,1.0,0.0,0.0,0.13570313001995146,0.0,0.0,0.0,14172.854468587262,14172.854468587262,14172.854468587262,14172.854468587262
0.5625,0.0,0.0,0.3,0.0,0.0,0.2591106849358505,0.0,0.0,0.0,1.0,0.0,0.0,0.12779929434246431,0.0,0.0,0.0,14190.129364504824,14190.129364504824,14190.129364504824,14190.129364504824
0.5833333333333334,0.0,0.0,0.3,0.0,0.0,0.26168009407196086,0.0,0.0,0.0,1.0,0.0,0.0,0.12035423517425523,0.0,0.0,0.0,14206.402355751881,14206.402355751881,14206.402355751881,14206.402355751881
0.6041666666666666,0.0,0.0,0.3,0.0,0.0,0.26409980420448625,0.0,0.0,0.0,1.0,0.0,0.0,0.11334161628128102,0.0,0.0,0.0,14221.727609353693,14221.727609353693,14221.727609353693,14221.727609353693
0.625,0.0,0.0,0.3,0.0,0.0,0.2663785130157613,0.0,0.0,0.0,1.0,0.0,0.0,0.10673652385553387,0.0,0.0,0.0,14236.157877533169,14236.157877533169,14236.157877533169,14236.157877533169
0.6458333333333334,0.0,0.0,0.3,0.0,0.0,0.26852441634580687,0.0,0.0,0.0,1.0,0.0,0.0,0.10051541927026644,0.0,0.0,0.0,14249.743950320459,14249.743950320459,14249.743950320459,14249.743950320459
0.6666666666666666,0.0,0.0,0.3,0.0,0.0,0.2705452361373525,0.0,0.0,0.0,1.0,0.0,0.0,0.09465608275153148,0.0,0.0,0.0,14262.534359270267,14262.534359270267,14262.534359270267,14262.534359270267
0.6875,0.0,0.0,0.3,0.0,0.0,0.27244824715036153,0.0,0.0,0.0,1.0,0.0,0.0,0.08913755248784876,0.0,0.0,0.0,14274.575242279065,14274.575242279065,14274.575242279065,14274.575242279065
0.7083333333333334,0.0,0.0,0.3,0.0,0.0,0.27424030238732505,0.0,0.0,0.0,1.0,0.0,0.0,0.08394006208250325,0.0,0.0,0.0,14285.910310560826,14285.910310560826,14285.910310560826,14285.910310560826
0.7291666666666666,0.0,0.0,0.3,0.0,0.0,0.2759278572178145,0.0,0.0,0.0,1.0,0.0,0.0,0.07904497818983452,0.0,0.0,0.0,14296.580879257785,14296.580879257785,14296.580879257785,14296.580879257785
0.75,0.0,0.0,0.3,0.0,0.0,0.2775169922204192,0.0,0.0,0.0,1.0,0.0,0.0,0.07443473947925325,0.0,0.0,0.0,14306.625936578475,14306.625936578475,14306.625936578475,14306.625936578475
0.7708333333333334,0.0,0.0,0.3,0.0,0.0,0.279013434778319,0.0,0.0,0.0,1.0,0.0,0.0,0.07009279761411626,0.0,0.0,0.0,14316.08223516566,14316.08223516566,14316.08223516566,14316.08223516566
0.7916666666666666,0.0,0.0,0.3,0.0,0.0,0.2804225794753312,0.0,0.0,0.0,1.0,0.0,0.0,0.06600356063488623,0.0,0.0,0.0,14324.984395178988,14324.984395178988,14324.984395178988,14324.984395178988
0.8125,0.0,0.0,0.3,0.0,0.0,0.2817495073449759,0.0,0.0,0.0,1.0,0.0,0.0,0.062152338942977656,0.0,0.0,0.0,14333.365012367543,14333.365012367543,14333.365012367543,14333.365012367543
0.8333333333333334,0.0,0.0,0.3,0.0,0.0,0.28299900402764055,0.0,0.0,0.0,1.0,0.0,0.0,0.058525293957593524,0.0,0.0,0.0,14341.254766888298,14341.254766888298,14341.254766888298,14341.254766888298
0.8541666666666666,0.0,0.0,0.3,0.0,0.0,0.2841755768914489,0.0,0.0,0.0,1.0,0.0,0.0,0.0551093894390877,0.0,0.0,0.0,14348.682530246493,14348.682530246493,14348.682530246493,14348.682530246493
0.875,0.0,0.0,0.3,0.0,0.0,0.28528347117169073,0.0,0.0,0.0,1.0,0.0,0.0,0.05189234542337307,0.0,0.0,0.0,14355.675468788111,14355.675468788111,14355.675468788111,14355.675468788111
0.8958333333333334,0.0,0.0,0.3,0.0,0.0,0.28632668518214566,0.0,0.0,0.0,1.0,0.0,0.0,0.04886259468237471,0.0,0.0,0.0,14362.259142857449,14362.259142857449,14362.259142857449,14362.259142857449
0.9166666666666666,0.0,0.0,0.3,0.0,0.0,0.28730898464965143,0.0,0.0,0.0,1.0,0.0,0.0,0.046009241608719095,0.0,0.0,0.0,14368.457601171769,14368.457601171769,14368.457601171769,14368.457601171769
0.9375,0.0,0.0,0.3,0.0,0.0,0.2882339162210416,0.0,0.0,0.0,1.0,0.0,0.0,0.043322023414300755,0.0,0.0,0.0,14374.293470244502,14374.293470244502,14374.293470244502,14374.293470244502
0.9583333333333334,0.0,0.0,0.3,0.0,0.0,0.2891048201892363,0.0,0.0,0.0,1.0,0.0,0.0,0.04079127352912924,0.0,0.0,0.0,14379.788038863393,14379.788038863393,14379.788038863393,14379.788038863393
0.9791666666666666,0.0,0.0,0.3,0.0,0.0,0.2899248424829061,0.0,0.0,0.0,1.0,0.0,0.0,0.0384078870870046,0.0,0.0,0.0,14384.96133773711,14384.96133773711,14384.96133773711,14384.96133773711
1.0,0.0,0.0,0.3,0.0,0.0,0.29069694596179385,0.0,0.0,0.0,1.0,0.0,0.0,0.03616328838681926,0.0,0.0,0.0,14389.832214486476,14389.832214486476,14389.832214486476,14389.832214486476
1.0208333333333333,0.0,0.0,0.3,0.0,0.0,0.2914239210575053,0.0,0.0,0.0,1.0,0.0,0.0,0.03404940022181409,0.0,0.0,0.0,14394.41840419098,14394.41840419098,14394.41840419098,14394.41840419098
1.0416666666666667,0.0,0.0,0.3,0.0,0.0,0.2921083957973919,0.0,0.0,0.0,1.0,0.0,0.0,0.03205861497337704,0.0,0.0,0.0,14398.7365957172,14398.7365957172,14398.7365957172,14398.7365957172
1.0625,0.0,0.0,0.3,0.0,0.0,0.29275284524705053,0.0,0.0,0.0,1.0,0.0,0.0,0.030183767370609547,0.0,0.0,0.0,14402.802494060412,14402.802494060412,14402.802494060412,14402.802494060412
1.0833333333333333,0.0,0.0,0.3,0.0,0.0,0.2933596004049689,0.0,0.0,0.0,1.0,0.0,0.0,0.02841810882167534,0.0,0.0,0.0,14406.630878928023,14406.630878928023,14406.630878928023,14406.630878928023
1.1041666666666667,0.0,0.0,0.3,0.0,0.0,0.2939308565809458,0.0,0.0,0.0,1.0,0.0,0.0,0.0267552832277376,0.0,0.0,0.0,14410.235659786802,14410.235659786802,14410.235659786802,14410.235659786802
1.125,0.0,0.0,0.3,0.0,0.0,0.29446868128811743,0.0,0.0,0.0,1.0,0.0,0.0,0.025189304194995692,0.0,0.0,0.0,14413.6299275864,14413.6299275864,14413.6299275864,14413.6299275864
1.1458333333333333,0.0,0.0,0.3,0.0,0.0,0.29497502167671663,0.0,0.0,0.0,1.0,0.0,0.0,0.023714533564894183,0.0,0.0,0.0,14416.826003361333,14416.826003361333,14416.826003361333,14416.826003361333
1.1666666666666667,0.0,0.0,0.3,0.0,0.0,0.2954517115360826,0.0,0.0,0.0,1.0,0.0,0.0,0.022325661186964305,0.0,0.0,0.0,14419.835483902403,14419.835483902403,14419.835483902403,14419.835483902403
1.1875,0.0,0.0,0.3,0.0,0.0,0.2959004778899164,0.0,0.0,0.0,1.0,0.0,0.0,0.021017685862953585,0.0,0.0,0.0,14422.669284677675,14422.669284677675,14422.669284677675,14422.669284677675
1.2083333333333333,0.0,0.0,0.3,0.0,0.0,0.2963229472083434,0.0,0.0,0.0,1.0,0.0,0.0,0.019785897394893334,0.0,0.0,0.0,14425.33768017207,14425.33768017207,14425.33768017207,14425.33768017207
1.2291666666666667,0.0,0.0,0.3,0.0,0.0,0.29672065125898406,0.0,0.0,0.0,1.0,0.0,0.0,0.018625859673550692,0.0,0.0,0.0,14427.85034180441,14427.85034180441,14427.85034180441,14427.85034180441
1.25,0.0,0.0,0.3,0.0,0.0,0.2970950326179606,0.0,0.0,0.0,1.0,0.0,0.0,0.017533394747308126,0.0,0.0,0.0,14430.216373570798,14430.216373570798,14430.216373570798,14430.216373570798
1.2708333333333333,0.0,0.0,0.3,0.0,0.0,0.29744744986055616,0.0,0.0,0.0,1.0,0.0,0.0,0.01650456781492341,0.0,0.0,0.0,14432.44434555385,14432.44434555385,14432.44434555385,14432.44434555385
1.2916666666666667,0.0,0.0,0.3,0.0,0.0,0.29777918245010765,0.0,0.0,0.0,1.0,0.0,0.0,0.01553567308884016,0.0,0.0,0.0,14434.542325428421,14434.542325428421,14434.542325428421,14434.542325428421
1.3125,0.0,0.0,0.3,0.0,0.0,0.2980914353426406,0.0,0.0,0.0,1.0,0.0,0.0,0.014623220478770314,0.0,0.0,0.0,14436.517908086415,14436.517908086415,14436.517908086415,14436.517908086415
1.3333333333333333,0.0,0.0,0.3,0.0,0.0,0.2983853433237407,0.0,0.0,0.0,1.0,0.0,0.0,0.013763923048139668,0.0,0.0,0.0,14438.378243495183,14438.378243495183,14438.378243495183,14438.378243495183
1.3541666666666667,0.0,0.0,0.3,0.0,0.0,0.298661975093207,0.0,0.0,0.0,1.0,0.0,0.0,0.012954685198711659,0.0,0.0,0.0,14440.130062897235,14440.130062897235,14440.130062897235,14440.130062897235
1.375,0.0,0.0,0.3,0.0,0.0,0.29892233711212723,0.0,0.0,0.0,1.0,0.0,0.0,0.012192591541259934,0.0,0.0,0.0,14441.779703451688,14441.779703451688,14441.779703451688,14441.779703451688
1.3958333333333333,0.0,0.0,0.3,0.0,0.0,0.2991673772261745,0.0,0.0,0.0,1.0,0.0,0.0,0.011474896412587567,0.0,0.0,0.0,14443.333131412106,14443.333131412106,14443.333131412106,14443.333131412106
1.4166666666666667,0.0,0.0,0.3,0.0,0.0,0.2993979880781211,0.0,0.0,0.0,1.0,0.0,0.0,0.010799014001467811,0.0,0.0,0.0,14444.795963929031,14444.795963929031,14444.795963929031,14444.795963929031
1.4375,0.0,0.0,0.3,0.0,0.0,0.2996150103218151,0.0,0.0,0.0,1.0,0.0,0.0,0.010162509048237914,0.0,0.0,0.0,14446.173489560231,14446.173489560231,14446.173489560231,14446.173489560231
1.4583333333333333,0.0,0.0,0.3,0.0,0.0,0.299819235649154,0.0,0.0,0.0,1.0,0.0,0.0,0.009563088084807237,0.0,0.0,0.0,14447.4706875665,14447.4706875665,14447.4706875665,14447.4706875665
1.4791666666666667,0.0,0.0,0.3,0.0,0.0,0.3000114096409252,0.0,0.0,0.0,1.0,0.0,0.0,0.008998591183758465,0.0,0.0,0.0,14448.69224606598,14448.69224606598,14448.69224606598,14448.69224606598
1.5,0.0,0.0,0.3,0.0,0.0,0.30019223445174686,0.0,0.0,0.0,1.0,0.0,0.0,0.008466984187022897,0.0,0.0,0.0,14449.842579115415,14449.842579115415,14449.842579115415,14449.842579115415
1.5208333333333333,0.0,0.0,0.3,0.0,0.0,0.30036237133875515,0.0,0.0,0.0,1.0,0.0,0.0,0.007966351386320457,0.0,0.0,0.0,14450.925842782748,14450.925842782748,14450.925842782748,14450.925842782748
1.5416666666666667,0.0,0.0,0.3,0.0,0.0,0.3005224430431207,0.0,0.0,0.0,1.0,0.0,0.0,0.007494888629153802,0.0,0.0,0.0,14451.945950271216,14451.945950271216,14451.945950271216,14451.945950271216
1.5625,0.0,0.0,0.3,0.0,0.0,0.3006730360329518,0.0,0.0,0.0,1.0,0.0,0.0,0.007050896825667382,0.0,0.0,0.0,14452.906586151741,14452.906586151741,14452.906586151741,14452.906586151741
1.5833333333333333,0.0,0.0,0.3,0.0,0.0,0.3008147026156445,0.0,0.0,0.0,1.0,0.0,0.0,0.00663277583310179,0.0,0.0,0.0,14453.811219756593,14453.811219756593,14453.811219756593,14453.811219756593
1.6041666666666667,0.0,0.0,0.3,0.0,0.0,0.30094796292727205,0.0,0.0,0.0,1.0,0.0,0.0,0.006239018695927257,0.0,0.0,0.0,14454.66311778449,14454.66311778449,14454.66311778449,14454.66311778449
1.625,0.0,0.0,0.3,0.0,0.0,0.3010733068061658,0.0,0.0,0.0,1.0,0.0,0.0,0.005868206221000585,0.0,0.0,0.0,14455.4653561638,14455.4653561638,14455.4653561638,14455.4653561638
1.6458333333333333,0.0,0.0,0.3,0.0,0.0,0.3011911955574237,0.0,0.0,0.0,1.0,0.0,0.0,0.0055190018682911585,0.0,0.0,0.0,14456.2208312181,14456.2208312181,14456.2208312181,14456.2208312181
1.6666666666666667,0.0,0.0,0.3,0.0,0.0,0.3013020636146918,0.0,0.0,0.0,1.0,0.0,0.0,0.0051901469388449094,0.0,0.0,0.0,14456.93227017538,14456.93227017538,14456.93227017538,14456.93227017538
1.6875,0.0,0.0,0.3,0.0,0.0,0.3014063201051951,0.0,0.0,0.0,1.0,0.0,0.0,0.00488045604271785,0.0,0.0,0.0,14457.602241059834,14457.602241059834,14457.602241059834,14457.602241059834
1.7083333333333333,0.0,0.0,0.3,0.0,0.0,0.30150435032364675,0.0,0.0,0.0,1.0,0.0,0.0,0.004588812830610684,0.0,0.0,0.0,14458.233162002754,14458.233162002754,14458.233162002754,14458.233162002754
1.7291666666666667,0.0,0.0,0.3,0.0,0.0,0.30159651712033864,0.0,0.0,0.0,1.0,0.0,0.0,0.004314165973880781,0.0,0.0,0.0,14458.827310006971,14458.827310006971,14458.827310006971,14458.827310006971
1.75,0.0,0.0,0.3,0.0,0.0,0.30168316220840685,0.0,0.0,0.0,1.0,0.0,0.0,0.00405552537849397,0.0,0.0,0.0,14459.386829197061,14459.386829197061,14459.386829197061,14459.386829197061
1.7708333333333333,0.0,0.0,0.3,0.0,0.0,0.30176460739497535,0.0,0.0,0.0,1.0,0.0,0.0,0.003811958619316397,0.0,0.0,0.0,14459.913738585696,14459.913738585696,14459.913738585696,14459.913738585696
1.7916666666666667,0.0,0.0,0.3,0.0,0.0,0.3018411557406091,0.0,0.0,0.0,1.0,0.0,0.0,0.0035825875819373736,0.0,0.0,0.0,14460.40993938474,14460.40993938474,14460.40993938474,14460.40993938474
1.8125,0.0,0.0,0.3,0.0,0.0,0.3019130926512484,0.0,0.0,0.0,1.0,0.0,0.0,0.003366585299955228,0.0,0.0,0.0,14460.877221887888,14460.877221887888,14460.877221887888,14460.877221887888
1.8333333333333333,0.0,0.0,0.3,0.0,0.0,0.3019806869065553,0.0,0.0,0.0,1.0,0.0,0.0,0.003163172976359745,0.0,0.0,0.0,14461.317271950105,14461.317271950105,14461.317271950105,14461.317271950105
1.8541666666666667,0.0,0.0,0.3,0.0,0.0,0.3020441916283725,0.0,0.0,0.0,1.0,0.0,0.0,0.0029716171783036164,0.0,0.0,0.0,14461.731677087595,14461.731677087595,14461.731677087595,14461.731677087595
1.875,0.0,0.0,0.3,0.0,0.0,0.3021038451927825,0.0,0.0,0.0,1.0,0.0,0.0,0.002791227195178586,0.0,0.0,0.0,14462.12193222067,14462.12193222067,14462.12193222067,14462.12193222067
1.8958333333333333,0.0,0.0,0.3,0.0,0.0,0.30215987208904826,0.0,0.0,0.0,1.0,0.0,0.0,0.0026213525504966643,0.0,0.0,0.0,14462.489445080482,14462.489445080482,14462.489445080482,14462.489445080482
1.9166666666666667,0.0,0.0,0.3,0.0,0.0,0.3022124837285302,0.0,0.0,0.0,1.0,0.0,0.0,0.0024613806586283597,0.0,0.0,0.0,14462.835541299399,14462.835541299399,14462.835541299399,14462.835541299399
1.9375,0.0,0.0,0.3,0.0,0.0,0.3022618792064904,0.0,0.0,0.0,1.0,0.0,0.0,0.0023107346179693463,0.0,0.0,0.0,14463.161469203566,14463.161469203566,14463.161469203566,14463.161469203566
1.9583333333333333,0.0,0.0,0.3,0.0,0.0,0.3023082460195269,0.0,0.0,0.0,1.0,0.0,0.0,0.0021688711325988977,0.0,0.0,0.0,14463.468404325235,14463.468404325235,14463.468404325235,14463.468404325235
1.9791666666666667,0.0,0.0,0.3,0.0,0.0,0.302351760741223,0.0,0.0,0.0,1.0,0.0,0.0,0.0020352785549524887,0.0,0.0,0.0,14463.757453651207,14463.757453651207,14463.757453651207,14463.757453651207
2.0,0.0,0.0,0.7,0.0,0.0,0.3055643105407545,0.0,0.0,0.0,1.0,0.0,0.0,0.25561312149370874,0.0,0.0,0.0,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
2.0208333333333335,0.0,0.0,0.7,0.0,0.0,0.3140560541345474,0.0,0.0,0.0,1.0,0.0,0.0,0.5088825023001018,0.0,0.0,0.0,21666.447500000002,21666.447500000002,21666.447500000002,21666.447500000002
2.0416666666666665,0.0,0.0,0.7,0.0,0.0,0.3268961671925296,0.0,0.0,0.0,1.0,0.0,0.0,0.6879110480114888,0.0,0.0,0.0,19841.434122409843,19841.434122409843,19841.434122409843,19841.434122409843
2.0625,0.0,0.0,0.7,0.0,0.0,0.34244790891574917,0.0,0.0,0.0,1.0,0.0,0.0,0.78550535718543,0.0,0.0,0.0,17620.267696733623,17620.267696733623,17620.267696733623,17620.267696733623
2.0833333333333335,0.0,0.0,0.7,0.0,0.0,0.35937612754641074,0.0,0.0,0.0,1.0,0.0,0.0,0.8305741941594644,0.0,0.0,0.0,16024.470610650915,16024.470610650915,16024.470610650915,16024.470610650915
2.1041666666666665,0.0,0.0,0.7,0.0,0.0,0.37682427554034564,0.0,0.0,0.0,1.0,0.0,0.0,0.8421322799019152,0.0,0.0,0.0,14916.292514206914,14916.292514206914,14916.292514206914,14916.292514206914
2.125,0.0,0.0,0.7,0.0,0.0,0.3942501985736302,0.0,0.0,0.0,1.0,0.0,0.0,0.8326551419418726,0.0,0.0,0.0,14175.161085384585,14175.161085384585,14175.161085384585,14175.161085384585
2.1458333333333335,0.0,0.0,0.7,0.0,0.0,0.41131772258904353,0.0,0.0,0.0,1.0,0.0,0.0,0.8103050691789678,0.0,0.0,0.0,13700.47863075855,13700.47863075855,13700.47863075855,13700.47863075855
2.1666666666666665,0.0,0.0,0.7,0.0,0.0,0.42782519971477745,0.0,0.0,0.0,1.0,0.0,0.0,0.7804034196974117,0.0,0.0,0.0,13412.81266412816,13412.81266412816,13412.81266412816,13412.81266412816
2.1875,0.0,0.0,0.7,0.0,0.0,0.4436584731963359,0.0,0.0,0.0,1.0,0.0,0.0,0.7464025057026242,0.0,0.0,0.0,13252.599243925575,13252.599243925575,13252.599243925575,13252.599243925575
2.2083333333333335,0.0,0.0,0.7,0.0,0.0,0.45875852077007134,0.0,0.0,0.0,1.0,0.0,0.0,0.7104119908678665,0.0,0.0,0.0,13172.590202275296,13172.590202275296,13172.590202275296,13172.590202275296
2.2291666666666665,0.0,0.0,0.7,0.0,0.0,0.47310119807851503,0.0,0.0,0.0,1.0,0.0,0.0,0.6738159172437801,0.0,0.0,0.0,13146.143415907645,13146.143415907645,13146.143415907645,13146.143415907645
2.25,0.0,0.0,0.7,0.0,0.0,0.48668592202093497,0.0,0.0,0.0,1.0,0.0,0.0,0.6375766418695312,0.0,0.0,0.0,13157.262751692004,13157.262751692004,13157.262751692004,13157.262751692004
2.2708333333333335,0.0,0.0,0.7,0.0,0.0,0.49952750354498887,0.0,0.0,0.0,1.0,0.0,0.0,0.6022842399800582,0.0,0.0,0.0,13191.4540247554,13191.4540247554,13191.4540247554,13191.4540247554
2.2916666666666665,0.0,0.0,0.7,0.0,0.0,0.5116500117932425,0.0,0.0,0.0,1.0,0.0,0.0,0.5682860598478131,0.0,0.0,0.0,13239.173406341357,13239.173406341357,13239.173406341357,13239.173406341357
2.3125,0.0,0.0,0.7,0.0,0.0,0.52308278257058,0.0,0.0,0.0,1.0,0.0,0.0,0.5357719150552728,0.0,0.0,0.0,13294.213768654889,13294.213768654889,13294.213768654889,13294.213768654889
2.3333333333333335,0.0,0.0,0.7,0.0,0.0,0.5338578364037883,0.0,0.0,0.0,1.0,0.0,0.0,0.5048300679596683,0.0,0.0,0.0,13352.587226753196,13352.587226753196,13352.587226753196,13352.587226753196
2.3541666666666665,0.0,0.0,0.7,0.0,0.0,0.5440082224677412,0.0,0.0,0.0,1.0,0.0,0.0,0.47548398382741813,0.0,0.0,0.0,13411.768357344547,13411.768357344547,13411.768357344547,13411.768357344547
2.375,0.0,0.0,0.7,0.0,0.0,0.5535669699381829,0.0,0.0,0.0,1.0,0.0,0.0,0.4477164267756699,0.0,0.0,0.0,13470.188897165765,13470.188897165765,13470.188897165765,13470.188897165765
2.3958333333333335,0.0,0.0,0.7,0.0,0.0,0.5625664371638931,0.0,0.0,0.0,1.0,0.0,0.0,0.42148522426850654,0.0,0.0,0.0,13526.903402338601,13526.903402338601,13526.903402338601,13526.903402338601
2.4166666666666665,0.0,0.0,0.7,0.0,0.0,0.5710379207125573,0.0,0.0,0.0,1.0,0.0,0.0,0.3967335491831538,0.0,0.0,0.0,13581.369330386191,13581.369330386191,13581.369330386191,13581.369330386191
2.4375,0.0,0.0,0.7,0.0,0.0,0.579011433532589,0.0,0.0,0.0,1.0,0.0,0.0,0.3733965955233338,0.0,0.0,0.0,13633.302966511168,13633.302966511168,13633.302966511168,13633.302966511168
2.4583333333333335,0.0,0.0,0.7,0.0,0.0,0.5865155925472719,0.0,0.0,0.0,1.0,0.0,0.0,0.3514058832412889,0.0,0.0,0.0,13682.5853214224,13682.5853214224,13682.5853214224,13682.5853214224
2.4791666666666665,0.0,0.0,0.7,0.0,0.0,0.5935775764613339,0.0,0.0,0.0,1.0,0.0,0.0,0.33069200578743735,0.0,0.0,0.0,13729.200830897447,13729.200830897447,13729.200830897447,13729.200830897447
2.5,0.0,0.0,0.7,0.0,0.0,0.6002231280365197,0.0,0.0,0.0,1.0,0.0,0.0,0.3111863561933483,0.0,0.0,0.0,13773.19753563809,13773.19753563809,13773.19753563809,13773.19753563809
2.5208333333333335,0.0,0.0,0.7,0.0,0.0,0.6064765839672611,0.0,0.0,0.0,1.0,0.0,0.0,0.29282218451171355,0.0,0.0,0.0,13814.661305150035,13814.661305150035,13814.661305150035,13814.661305150035
